"","ID","Year","Longitude","Latitude","PA","PAPrev","road_PA","Distance_to_shore","Habitat.boundary_open","Plant.dryness","Patch.shadow","Rainfall_August","Rainfall_July","Sh","PatchArea","Hostm2","Hostm2Prev","ShCat","PropDryPrev","PropDry","PathPresence"
"319","33",7,3098239.942,6704923.451,"0","0","FALSE",1959.612156,"TRUE",0,1,36.70971424,31.95264001,165.7211038,2228,0,3,"2",0,0,FALSE
"320","33",8,3098239.942,6704923.451,"0","0","FALSE",1959.612156,"TRUE",0.03,1,77.55886805,13.86968797,165.7211038,2228,0.4,0,"2",0,3,FALSE
"326","35",2,3097583.129,6705197.775,"1","0","FALSE",1251.526827,"TRUE",0.2,1,13.81585146,46.3899388,159.434222,1673,5,15,"2",18,20,TRUE
"327","35",3,3097583.129,6705197.775,"0","1","FALSE",1251.526827,"TRUE",0.2,1,40.98537093,22.71529638,159.434222,1673,2,5,"2",20,20,FALSE
"328","35",4,3097583.129,6705197.775,"0","0","FALSE",1251.526827,"TRUE",0.15,1,31.55878596,67.18719641,159.434222,1673,5,2,"2",20,15,FALSE
"329","35",5,3097583.129,6705197.775,"0","0","FALSE",1251.526827,"TRUE",0,1,60.78427678,24.07094427,159.434222,1673,0.5,5,"2",15,0,FALSE
"330","35",6,3097583.129,6705197.775,"0","0","FALSE",1251.526827,"TRUE",0.002,1,31.81977726,26.40164881,159.434222,1673,0.4,0.5,"2",0,0.2,FALSE
"331","35",7,3097583.129,6705197.775,"0","0","FALSE",1251.526827,"TRUE",0,1,36.29293791,33.44821342,159.434222,1673,0,0.4,"2",0.2,0,FALSE
"332","35",8,3097583.129,6705197.775,"0","0","FALSE",1251.526827,"TRUE",0,1,70.69489874,17.87410536,159.434222,1673,0,0,"2",0,0,FALSE
"338","36",2,3097125.701,6705666.535,"0","0","FALSE",645.8033066,"TRUE",0.9,1,10.10532141,47.7545499,146.5624991,3824,25,21,"2",10,90,FALSE
"339","36",3,3097125.701,6705666.535,"0","0","FALSE",645.8033066,"TRUE",0.3,1,44.00445913,24.49084892,146.5624991,3824,2,25,"2",90,30,FALSE
"340","36",4,3097125.701,6705666.535,"0","0","FALSE",645.8033066,"TRUE",0.02,1,37.2506172,54.59171571,146.5624991,3824,40,2,"2",30,2,FALSE
"341","36",5,3097125.701,6705666.535,"0","0","FALSE",645.8033066,"TRUE",0.15,1,84.76345914,22.8574529,146.5624991,3824,20,40,"2",2,15,FALSE
"342","36",6,3097125.701,6705666.535,"0","0","FALSE",645.8033066,"TRUE",0.01,1,30.15842629,23.64688324,146.5624991,3824,5,20,"2",15,1,FALSE
"343","36",7,3097125.701,6705666.535,"0","0","FALSE",645.8033066,"TRUE",0.25,1,35.89095879,39.43434094,146.5624991,3824,3,5,"2",1,25,FALSE
"344","36",8,3097125.701,6705666.535,"0","0","FALSE",645.8033066,"TRUE",0.05,1,70.52636485,16.97332587,146.5624991,3824,2,3,"2",25,5,FALSE
"350","38",2,3095568.983,6707083.411,"0","0","FALSE",588.7132879,"FALSE",0.9,2,10.22148302,46.82351368,87.60326619,1394,1,4,"1",10,90,FALSE
"351","38",3,3095568.983,6707083.411,"0","0","FALSE",588.7132879,"FALSE",0.5,2,48.05980037,34.65167361,87.60326619,1394,0,1,"1",90,50,FALSE
"353","38",5,3095568.983,6707083.411,"0","0","FALSE",588.7132879,"FALSE",0.05,2,63.78057515,28.42807173,87.60326619,1394,15,4,"1",2,5,FALSE
"354","38",6,3095568.983,6707083.411,"0","0","FALSE",588.7132879,"FALSE",0.001,2,35.00534388,29.17132194,87.60326619,1394,2,15,"1",5,0.1,FALSE
"355","38",7,3095568.983,6707083.411,"0","0","FALSE",588.7132879,"FALSE",0,2,32.46963315,27.23897417,87.60326619,1394,0.5,2,"1",0.1,0,FALSE
"356","38",8,3095568.983,6707083.411,"0","0","FALSE",588.7132879,"FALSE",0.07,2,73.89906105,18.64895433,87.60326619,1394,0.3,0.5,"1",0,7,FALSE
"362","39",2,3097112.077,6705535.861,"0","0","FALSE",676.9683642,"TRUE",0.98,1,10.10532141,47.7545499,151.9855485,1391,7,6,"2",5,98,FALSE
"363","39",3,3097112.077,6705535.861,"0","0","FALSE",676.9683642,"TRUE",0.6,1,44.00445913,24.49084892,151.9855485,1391,1,7,"2",98,60,FALSE
"364","39",4,3097112.077,6705535.861,"0","0","FALSE",676.9683642,"TRUE",0.05,1,37.2506172,54.59171571,151.9855485,1391,15,1,"2",60,5,FALSE
"365","39",5,3097112.077,6705535.861,"0","0","FALSE",676.9683642,"TRUE",0.05,1,84.76345914,22.8574529,151.9855485,1391,8,15,"2",5,5,FALSE
"366","39",6,3097112.077,6705535.861,"0","0","FALSE",676.9683642,"TRUE",0.003,1,30.15842629,23.64688324,151.9855485,1391,4,8,"2",5,0.3,FALSE
"367","39",7,3097112.077,6705535.861,"0","0","FALSE",676.9683642,"TRUE",0.1,1,35.89095879,39.43434094,151.9855485,1391,6,4,"2",0.3,10,FALSE
"368","39",8,3097112.077,6705535.861,"0","0","FALSE",676.9683642,"TRUE",0.6,1,70.52636485,16.97332587,151.9855485,1391,3,6,"2",10,60,FALSE
"390","41",6,3096879.532,6705474.696,"0","0","TRUE",516.027542,"TRUE",0,1,30.15842629,23.64688324,140.7344757,2726,25,25,"2",5,0,FALSE
"398","42",2,3097249.028,6705424.747,"0","0","FALSE",849.2137676,"TRUE",0.8,2,11.80595822,45.87617459,151.9936299,2031,6,3,"2",0,80,FALSE
"399","42",3,3097249.028,6705424.747,"0","0","FALSE",849.2137676,"TRUE",0.2,2,41.05389921,24.08911495,151.9936299,2031,3,6,"2",80,20,FALSE
"402","42",6,3097249.028,6705424.747,"0","0","FALSE",849.2137676,"TRUE",0.015,2,29.05552249,24.64123915,151.9936299,2031,3,7,"2",5,1.5,FALSE
"403","42",7,3097249.028,6705424.747,"0","0","FALSE",849.2137676,"TRUE",0.1,2,35.47332263,36.11315546,151.9936299,2031,2,3,"2",1.5,10,FALSE
"404","42",8,3097249.028,6705424.747,"0","0","FALSE",849.2137676,"TRUE",0.25,2,66.06861863,17.25729987,151.9936299,2031,0.5,2,"2",10,25,FALSE
"410","43",2,3096982.253,6705382.908,"0","0","FALSE",653.7738421,"TRUE",0.6,1,10.10532141,47.7545499,156.5209417,4176,0.2,2,"2",0,60,FALSE
"411","43",3,3096982.253,6705382.908,"0","0","FALSE",653.7738421,"TRUE",0,1,44.00445913,24.49084892,156.5209417,4176,0,0.2,"2",60,0,FALSE
"413","43",5,3096982.253,6705382.908,"0","0","FALSE",653.7738421,"TRUE",0,1,84.76345914,22.8574529,156.5209417,4176,1.5,5,"2",0,0,FALSE
"414","43",6,3096982.253,6705382.908,"0","0","FALSE",653.7738421,"TRUE",0,1,30.15842629,23.64688324,156.5209417,4176,2,1.5,"2",0,0,FALSE
"415","43",7,3096982.253,6705382.908,"0","0","FALSE",653.7738421,"TRUE",0,1,35.89095879,39.43434094,156.5209417,4176,0,2,"2",0,0,FALSE
"416","43",8,3096982.253,6705382.908,"0","0","FALSE",653.7738421,"TRUE",0,1,70.52636485,16.97332587,156.5209417,4176,0.2,0,"2",0,0,FALSE
"422","44",2,3094845.141,6709018.04,"0","0","TRUE",642.0586478,"TRUE",0,1,17.57050914,45.89018,56.13737646,168,2,0.3,"1",10,0,FALSE
"423","44",3,3094845.141,6709018.04,"0","0","TRUE",642.0586478,"TRUE",0,1,44.89409505,27.02023512,56.13737646,168,0,2,"1",0,0,FALSE
"424","44",4,3094845.141,6709018.04,"0","0","TRUE",642.0586478,"TRUE",0,1,38.40400126,85.16926876,56.13737646,168,0,0,"1",0,0,FALSE
"426","44",6,3094845.141,6709018.04,"0","0","TRUE",642.0586478,"TRUE",0.004,1,49.67028309,22.29354658,56.13737646,168,0.3,15,"1",2,0.4,FALSE
"427","44",7,3094845.141,6709018.04,"0","0","TRUE",642.0586478,"TRUE",0,1,32.70409545,25.13649952,56.13737646,168,0,0.3,"1",0.4,0,FALSE
"428","44",8,3094845.141,6709018.04,"0","0","TRUE",642.0586478,"TRUE",0,1,79.12036511,17.91537997,56.13737646,168,0,0,"1",0,0,FALSE
"434","45",2,3094854.433,6708883.403,"0","0","FALSE",573.5835153,"TRUE",0.2,1,17.57050914,45.89018,57.64924053,3083,2,1.7,"1",0,20,FALSE
"435","45",3,3094854.433,6708883.403,"0","0","FALSE",573.5835153,"TRUE",0,1,44.89409505,27.02023512,57.64924053,3083,0,2,"1",20,0,FALSE
"437","45",5,3094854.433,6708883.403,"0","0","FALSE",573.5835153,"TRUE",0.02,1,56.9678524,31.59694201,57.64924053,3083,2,5,"1",2,2,FALSE
"438","45",6,3094854.433,6708883.403,"0","0","FALSE",573.5835153,"TRUE",0.002,1,49.67028309,22.29354658,57.64924053,3083,1,2,"1",2,0.2,FALSE
"439","45",7,3094854.433,6708883.403,"0","0","FALSE",573.5835153,"TRUE",0.05,1,32.70409545,25.13649952,57.64924053,3083,1,1,"1",0.2,5,FALSE
"440","45",8,3094854.433,6708883.403,"0","0","FALSE",573.5835153,"TRUE",0.02,1,79.12036511,17.91537997,57.64924053,3083,0.3,1,"1",5,2,FALSE
"446","46",2,3095030.261,6708280.047,"0","0","TRUE",332.3744315,"TRUE",0.1,1,17.98883767,54.01143079,64.30083428,508,3,1.5,"1",7,10,FALSE
"447","46",3,3095030.261,6708280.047,"0","0","TRUE",332.3744315,"TRUE",0,1,47.48858404,26.57649562,64.30083428,508,0,3,"1",10,0,FALSE
"448","46",4,3095030.261,6708280.047,"0","0","TRUE",332.3744315,"TRUE",0,1,32.00806618,86.51993708,64.30083428,508,0,0,"1",0,0,FALSE
"450","46",6,3095030.261,6708280.047,"0","0","TRUE",332.3744315,"TRUE",0.001,1,42.72870815,21.93338029,64.30083428,508,0.5,15,"1",0,0.1,FALSE
"451","46",7,3095030.261,6708280.047,"0","0","TRUE",332.3744315,"TRUE",0.1,1,32.52798537,28.57346606,64.30083428,508,0.4,0.5,"1",0.1,10,FALSE
"452","46",8,3095030.261,6708280.047,"0","0","TRUE",332.3744315,"TRUE",0,1,74.08435778,16.71574435,64.30083428,508,0.05,0.4,"1",10,0,FALSE
"458","47",2,3095543.543,6706969,"0","0","TRUE",472.9727269,"TRUE",0.8,2,10.22148302,46.82351368,89.29890335,4331,4,4,"1",10,80,FALSE
"459","47",3,3095543.543,6706969,"0","0","TRUE",472.9727269,"TRUE",0,2,48.05980037,34.65167361,89.29890335,4331,3,4,"1",80,0,FALSE
"460","47",4,3095543.543,6706969,"1","0","TRUE",472.9727269,"TRUE",0.05,2,46.04935285,61.69553483,89.29890335,4331,8,3,"1",0,5,TRUE
"461","47",5,3095543.543,6706969,"0","1","TRUE",472.9727269,"TRUE",0.1,2,63.78057515,28.42807173,89.29890335,4331,3,8,"1",5,10,FALSE
"462","47",6,3095543.543,6706969,"1","0","TRUE",472.9727269,"TRUE",0.004,2,35.00534388,29.17132194,89.29890335,4331,3,3,"1",10,0.4,TRUE
"463","47",7,3095543.543,6706969,"0","1","TRUE",472.9727269,"TRUE",0,2,32.46963315,27.23897417,89.29890335,4331,0.5,3,"1",0.4,0,FALSE
"464","47",8,3095543.543,6706969,"0","0","TRUE",472.9727269,"TRUE",0.03,2,73.89906105,18.64895433,89.29890335,4331,4,0.5,"1",0,3,FALSE
"470","48",2,3096296.433,6704749.165,"0","0","FALSE",993.4876204,"TRUE",0.3,2,9.473552156,53.87201266,146.8813929,3754,1,0.7,"2",7,30,FALSE
"471","48",3,3096296.433,6704749.165,"0","0","FALSE",993.4876204,"TRUE",0,2,40.50207803,32.45555448,146.8813929,3754,1,1,"2",30,0,FALSE
"472","48",4,3096296.433,6704749.165,"0","0","FALSE",993.4876204,"TRUE",0.03,2,39.78238758,71.83187807,146.8813929,3754,4,1,"2",0,3,FALSE
"473","48",5,3096296.433,6704749.165,"0","0","FALSE",993.4876204,"TRUE",0,2,72.20922643,28.28709383,146.8813929,3754,2,4,"2",3,0,FALSE
"474","48",6,3096296.433,6704749.165,"0","0","FALSE",993.4876204,"TRUE",0.001,2,38.80346101,28.57895127,146.8813929,3754,3,2,"2",0,0.1,FALSE
"475","48",7,3096296.433,6704749.165,"0","0","FALSE",993.4876204,"TRUE",0.15,2,37.74846404,29.58529992,146.8813929,3754,0.5,3,"2",0.1,15,FALSE
"476","48",8,3096296.433,6704749.165,"0","0","FALSE",993.4876204,"TRUE",0.02,2,71.74369588,15.81439336,146.8813929,3754,0.3,0.5,"2",15,2,FALSE
"482","49",2,3096303.335,6704982.963,"0","0","FALSE",768.2897686,"TRUE",0.3,1,9.473552156,53.87201266,145.3510302,1805,3,3,"2",6,30,FALSE
"483","49",3,3096303.335,6704982.963,"0","0","FALSE",768.2897686,"TRUE",0,1,40.50207803,32.45555448,145.3510302,1805,0,3,"2",30,0,FALSE
"485","49",5,3096303.335,6704982.963,"0","0","FALSE",768.2897686,"TRUE",0.05,1,72.20922643,28.28709383,145.3510302,1805,5,8,"2",5,5,FALSE
"486","49",6,3096303.335,6704982.963,"0","0","FALSE",768.2897686,"TRUE",0.002,1,38.80346101,28.57895127,145.3510302,1805,4,5,"2",5,0.2,FALSE
"487","49",7,3096303.335,6704982.963,"0","0","FALSE",768.2897686,"TRUE",0.5,1,37.74846404,29.58529992,145.3510302,1805,5,4,"2",0.2,50,FALSE
"488","49",8,3096303.335,6704982.963,"0","0","FALSE",768.2897686,"TRUE",0.05,1,71.74369588,15.81439336,145.3510302,1805,0.1,5,"2",50,5,FALSE
"494","50",2,3096261.336,6704875.71,"0","0","FALSE",862.2113274,"TRUE",0.85,2,9.473552156,53.87201266,144.8814476,2289,2,7.5,"2",9,85,FALSE
"495","50",3,3096261.336,6704875.71,"0","0","FALSE",862.2113274,"TRUE",0.2,2,40.50207803,32.45555448,144.8814476,2289,2,2,"2",85,20,FALSE
"496","50",4,3096261.336,6704875.71,"0","0","FALSE",862.2113274,"TRUE",0.02,2,39.78238758,71.83187807,144.8814476,2289,12,2,"2",20,2,FALSE
"497","50",5,3096261.336,6704875.71,"0","0","FALSE",862.2113274,"TRUE",0.02,2,72.20922643,28.28709383,144.8814476,2289,8,12,"2",2,2,FALSE
"498","50",6,3096261.336,6704875.71,"0","0","FALSE",862.2113274,"TRUE",0.003,2,38.80346101,28.57895127,144.8814476,2289,4,8,"2",2,0.3,FALSE
"499","50",7,3096261.336,6704875.71,"0","0","FALSE",862.2113274,"TRUE",0.95,2,37.74846404,29.58529992,144.8814476,2289,0.2,4,"2",0.3,95,FALSE
"500","50",8,3096261.336,6704875.71,"0","0","FALSE",862.2113274,"TRUE",0,2,71.74369588,15.81439336,144.8814476,2289,0.5,0.2,"2",95,0,FALSE
"507","51",3,3096378.758,6705186.074,"0","0","FALSE",589.4303928,"TRUE",0.7,2,40.50207803,32.45555448,143.9611866,1027,1,4,"2",80,70,FALSE
"508","51",4,3096378.758,6705186.074,"0","0","FALSE",589.4303928,"TRUE",0.02,2,39.78238758,71.83187807,143.9611866,1027,10,1,"2",70,2,FALSE
"509","51",5,3096378.758,6705186.074,"0","0","FALSE",589.4303928,"TRUE",0.05,2,72.20922643,28.28709383,143.9611866,1027,3,10,"2",2,5,FALSE
"510","51",6,3096378.758,6705186.074,"0","0","FALSE",589.4303928,"TRUE",0.002,2,38.80346101,28.57895127,143.9611866,1027,5,3,"2",5,0.2,FALSE
"511","51",7,3096378.758,6705186.074,"0","0","FALSE",589.4303928,"TRUE",0.15,2,37.74846404,29.58529992,143.9611866,1027,0.1,5,"2",0.2,15,FALSE
"512","51",8,3096378.758,6705186.074,"0","0","FALSE",589.4303928,"TRUE",0.008,2,71.74369588,15.81439336,143.9611866,1027,0,0.1,"2",15,0.8,FALSE
"518","52",2,3096674.146,6705160.684,"0","0","FALSE",685.5278383,"TRUE",0.8,1,9.556334207,50.46961412,154.7639048,3689,1,0,"2",0,80,FALSE
"519","52",3,3096674.146,6705160.684,"0","0","FALSE",685.5278383,"TRUE",0,1,40.81457094,34.03464434,154.7639048,3689,0,1,"2",80,0,FALSE
"520","52",4,3096674.146,6705160.684,"0","0","FALSE",685.5278383,"TRUE",0.02,1,41.80406445,63.81626977,154.7639048,3689,2,0,"2",0,2,FALSE
"521","52",5,3096674.146,6705160.684,"0","0","FALSE",685.5278383,"TRUE",0,1,79.48816652,27.38078416,154.7639048,3689,1,2,"2",2,0,FALSE
"522","52",6,3096674.146,6705160.684,"0","0","FALSE",685.5278383,"TRUE",0,1,41.17190701,28.10629521,154.7639048,3689,2.5,1,"2",0,0,FALSE
"523","52",7,3096674.146,6705160.684,"0","0","FALSE",685.5278383,"TRUE",1,1,38.06074662,30.44625532,154.7639048,3689,0.1,2.5,"2",0,100,FALSE
"524","52",8,3096674.146,6705160.684,"0","0","FALSE",685.5278383,"TRUE",0,1,74.51817026,14.51227857,154.7639048,3689,0,0.1,"2",100,0,FALSE
"530","54",2,3096713.679,6705280.193,"0","0","FALSE",584.1128715,"TRUE",0.85,1,9.556334207,50.46961412,151.179084,3057,15,50,"2",0,85,FALSE
"531","54",3,3096713.679,6705280.193,"0","0","FALSE",584.1128715,"TRUE",0,1,40.81457094,34.03464434,151.179084,3057,1,15,"2",85,0,FALSE
"532","54",4,3096713.679,6705280.193,"0","0","FALSE",584.1128715,"TRUE",0.02,1,41.80406445,63.81626977,151.179084,3057,15,1,"2",0,2,FALSE
"533","54",5,3096713.679,6705280.193,"0","0","FALSE",584.1128715,"TRUE",0,1,79.48816652,27.38078416,151.179084,3057,3,15,"2",2,0,FALSE
"534","54",6,3096713.679,6705280.193,"0","0","FALSE",584.1128715,"TRUE",0,1,41.17190701,28.10629521,151.179084,3057,4,3,"2",0,0,FALSE
"535","54",7,3096713.679,6705280.193,"0","0","FALSE",584.1128715,"TRUE",0,1,38.06074662,30.44625532,151.179084,3057,2.5,4,"2",0,0,FALSE
"536","54",8,3096713.679,6705280.193,"0","0","FALSE",584.1128715,"TRUE",0,1,74.51817026,14.51227857,151.179084,3057,3,2.5,"2",0,0,FALSE
"542","55",2,3097091.375,6705100.335,"0","0","FALSE",934.6661792,"TRUE",0.5,1,13.62689436,48.7495465,160.9905438,2263,2,1,"2",0,50,FALSE
"543","55",3,3097091.375,6705100.335,"0","0","FALSE",934.6661792,"TRUE",0.8,1,46.06597534,29.86589661,160.9905438,2263,1,2,"2",50,80,FALSE
"544","55",4,3097091.375,6705100.335,"0","0","FALSE",934.6661792,"TRUE",0,1,41.8679622,62.93847919,160.9905438,2263,0.5,1,"2",80,0,FALSE
"545","55",5,3097091.375,6705100.335,"0","0","FALSE",934.6661792,"TRUE",0,1,70.08051734,26.98230899,160.9905438,2263,1,0.5,"2",0,0,FALSE
"546","55",6,3097091.375,6705100.335,"0","0","FALSE",934.6661792,"TRUE",0.002,1,40.76908311,26.40509665,160.9905438,2263,1.5,1,"2",0,0.2,FALSE
"547","55",7,3097091.375,6705100.335,"0","0","FALSE",934.6661792,"TRUE",0,1,37.01132601,33.15469266,160.9905438,2263,0,1.5,"2",0.2,0,FALSE
"548","55",8,3097091.375,6705100.335,"0","0","FALSE",934.6661792,"TRUE",0.05,1,75.95635487,15.79093099,160.9905438,2263,0.2,0,"2",0,5,FALSE
"554","56",2,3097045.819,6705077.628,"0","0","FALSE",924.7092458,"TRUE",0.8,1,13.62689436,48.7495465,161.8363361,1189,0.5,0,"2",0,80,FALSE
"555","56",3,3097045.819,6705077.628,"0","0","FALSE",924.7092458,"TRUE",0,1,46.06597534,29.86589661,161.8363361,1189,0,0.5,"2",80,0,FALSE
"556","56",4,3097045.819,6705077.628,"0","0","FALSE",924.7092458,"TRUE",0,1,41.8679622,62.93847919,161.8363361,1189,0,0,"2",0,0,FALSE
"557","56",5,3097045.819,6705077.628,"0","0","FALSE",924.7092458,"TRUE",0,1,70.08051734,26.98230899,161.8363361,1189,0,0,"2",0,0,FALSE
"558","56",6,3097045.819,6705077.628,"0","0","FALSE",924.7092458,"TRUE",0,1,40.76908311,26.40509665,161.8363361,1189,0,0,"2",0,0,FALSE
"559","56",7,3097045.819,6705077.628,"0","0","FALSE",924.7092458,"TRUE",0,1,37.01132601,33.15469266,161.8363361,1189,0,0,"2",0,0,FALSE
"560","56",8,3097045.819,6705077.628,"0","0","FALSE",924.7092458,"TRUE",0,1,75.95635487,15.79093099,161.8363361,1189,0,0,"2",0,0,FALSE
"566","57",2,3096973.509,6704906.554,"0","0","FALSE",1032.351533,"TRUE",0.7,2,9.556334207,50.46961412,161.0431936,1199,4,0.5,"2",5,70,FALSE
"567","57",3,3096973.509,6704906.554,"0","0","FALSE",1032.351533,"TRUE",0,2,40.81457094,34.03464434,161.0431936,1199,2,4,"2",70,0,FALSE
"568","57",4,3096973.509,6704906.554,"0","0","FALSE",1032.351533,"TRUE",0.01,2,41.80406445,63.81626977,161.0431936,1199,8,2,"2",0,1,FALSE
"569","57",5,3096973.509,6704906.554,"0","0","FALSE",1032.351533,"TRUE",0.05,2,79.48816652,27.38078416,161.0431936,1199,2,8,"2",1,5,FALSE
"570","57",6,3096973.509,6704906.554,"0","0","FALSE",1032.351533,"TRUE",0,2,41.17190701,28.10629521,161.0431936,1199,2,2,"2",5,0,FALSE
"571","57",7,3096973.509,6704906.554,"0","0","FALSE",1032.351533,"TRUE",0.35,2,38.06074662,30.44625532,161.0431936,1199,2.5,2,"2",0,35,FALSE
"572","57",8,3096973.509,6704906.554,"0","0","FALSE",1032.351533,"TRUE",0.07,2,74.51817026,14.51227857,161.0431936,1199,1,2.5,"2",35,7,FALSE
"581","58",5,3097003.305,6704761.53,"0","0","FALSE",1175.541605,"TRUE",0,1,70.08051734,26.98230899,161.7327226,4171,1,2,"2",0,0,FALSE
"582","58",6,3097003.305,6704761.53,"0","0","FALSE",1175.541605,"TRUE",0,1,40.76908311,26.40509665,161.7327226,4171,3,1,"2",0,0,FALSE
"583","58",7,3097003.305,6704761.53,"0","0","FALSE",1175.541605,"TRUE",0.2,1,37.01132601,33.15469266,161.7327226,4171,0.25,3,"2",0,20,FALSE
"584","58",8,3097003.305,6704761.53,"0","0","FALSE",1175.541605,"TRUE",0.09,1,75.95635487,15.79093099,161.7327226,4171,0.3,0.25,"2",20,9,FALSE
"590","59",2,3098208.744,6704142.292,"0","0","FALSE",2084.627193,"TRUE",0,1,24.11942616,50.95785518,173.9450648,1200,0,0,"2",0,0,FALSE
"591","59",3,3098208.744,6704142.292,"0","0","FALSE",2084.627193,"TRUE",0,1,49.02932568,25.20518693,173.9450648,1200,0,0,"2",0,0,FALSE
"592","59",4,3098208.744,6704142.292,"0","0","FALSE",2084.627193,"TRUE",0,1,42.74580528,66.52202167,173.9450648,1200,0,0,"2",0,0,FALSE
"594","59",6,3098208.744,6704142.292,"0","0","FALSE",2084.627193,"TRUE",0,1,43.69270282,29.40606592,173.9450648,1200,3,3,"2",0,0,FALSE
"595","59",7,3098208.744,6704142.292,"0","0","FALSE",2084.627193,"TRUE",0,1,36.70971424,31.95264001,173.9450648,1200,2,3,"2",0,0,FALSE
"596","59",8,3098208.744,6704142.292,"0","0","FALSE",2084.627193,"TRUE",0.05,1,77.55886805,13.86968797,173.9450648,1200,5,2,"2",0,5,FALSE
"602","60",2,3098117.808,6704128.826,"0","0","FALSE",2175.550985,"TRUE",0.1,2,24.11942616,50.95785518,164.9935362,1089,0.2,2,"2",0,10,FALSE
"603","60",3,3098117.808,6704128.826,"0","0","FALSE",2175.550985,"TRUE",0,2,49.02932568,25.20518693,164.9935362,1089,0,0.2,"2",10,0,FALSE
"604","60",4,3098117.808,6704128.826,"0","0","FALSE",2175.550985,"TRUE",0,2,42.74580528,66.52202167,164.9935362,1089,0,0,"2",0,0,FALSE
"605","60",5,3098117.808,6704128.826,"0","0","FALSE",2175.550985,"TRUE",0,2,68.90935107,29.30990893,164.9935362,1089,2,0,"2",0,0,FALSE
"606","60",6,3098117.808,6704128.826,"0","0","FALSE",2175.550985,"TRUE",0,2,43.69270282,29.40606592,164.9935362,1089,1.5,2,"2",0,0,FALSE
"607","60",7,3098117.808,6704128.826,"0","0","FALSE",2175.550985,"TRUE",0,2,36.70971424,31.95264001,164.9935362,1089,1,1.5,"2",0,0,FALSE
"608","60",8,3098117.808,6704128.826,"0","0","FALSE",2175.550985,"TRUE",0.1,2,77.55886805,13.86968797,164.9935362,1089,4,1,"2",0,10,FALSE
"614","61",2,3098391.98,6704039.651,"0","0","FALSE",1901.298799,"TRUE",0.4,1,26.06058532,51.74862988,173.4706612,2036,1,6,"2",15,40,FALSE
"615","61",3,3098391.98,6704039.651,"0","0","FALSE",1901.298799,"TRUE",0.1,1,50.55828312,23.44916752,173.4706612,2036,0,1,"2",40,10,FALSE
"617","61",5,3098391.98,6704039.651,"0","0","FALSE",1901.298799,"TRUE",0.02,1,70.90172769,30.23112626,173.4706612,2036,7,3,"2",5,2,FALSE
"618","61",6,3098391.98,6704039.651,"0","0","FALSE",1901.298799,"TRUE",0,1,39.21120163,27.84493964,173.4706612,2036,3,7,"2",2,0,FALSE
"619","61",7,3098391.98,6704039.651,"0","0","FALSE",1901.298799,"TRUE",0.05,1,40.57519206,32.33164565,173.4706612,2036,1.5,3,"2",0,5,FALSE
"620","61",8,3098391.98,6704039.651,"0","0","FALSE",1901.298799,"TRUE",0.8,1,76.55053317,14.08327293,173.4706612,2036,2,1.5,"2",5,80,FALSE
"626","63",2,3098415.272,6704180.409,"0","0","FALSE",1878.134448,"TRUE",0.8,1,26.06058532,51.74862988,173.4749337,2109,3,3,"2",10,80,FALSE
"627","63",3,3098415.272,6704180.409,"0","0","FALSE",1878.134448,"TRUE",0.2,1,50.55828312,23.44916752,173.4749337,2109,2,3,"2",80,20,FALSE
"628","63",4,3098415.272,6704180.409,"0","0","FALSE",1878.134448,"TRUE",0.02,1,39.56162191,66.01167321,173.4749337,2109,8,2,"2",20,2,FALSE
"629","63",5,3098415.272,6704180.409,"0","0","FALSE",1878.134448,"TRUE",0.02,1,70.90172769,30.23112626,173.4749337,2109,6,8,"2",2,2,FALSE
"630","63",6,3098415.272,6704180.409,"0","0","FALSE",1878.134448,"TRUE",0,1,39.21120163,27.84493964,173.4749337,2109,3,6,"2",2,0,FALSE
"631","63",7,3098415.272,6704180.409,"0","0","FALSE",1878.134448,"TRUE",0.4,1,40.57519206,32.33164565,173.4749337,2109,1,3,"2",0,40,FALSE
"632","63",8,3098415.272,6704180.409,"0","0","FALSE",1878.134448,"TRUE",0.1,1,76.55053317,14.08327293,173.4749337,2109,1,1,"2",40,10,FALSE
"638","65",2,3098818.654,6703239.877,"0","0","TRUE",1568.505448,"TRUE",0.4,1,23.85135142,54.92037728,169.2268618,2520,6,4.7,"2",15,40,FALSE
"639","65",3,3098818.654,6703239.877,"0","0","TRUE",1568.505448,"TRUE",0.3,1,47.90482281,23.81447897,169.2268618,2520,2,6,"2",40,30,FALSE
"640","65",4,3098818.654,6703239.877,"0","0","TRUE",1568.505448,"TRUE",0.02,1,36.71385834,60.18673258,169.2268618,2520,50,2,"2",30,2,FALSE
"641","65",5,3098818.654,6703239.877,"0","0","TRUE",1568.505448,"TRUE",0,1,74.23938664,32.67278809,169.2268618,2520,4,50,"2",2,0,FALSE
"642","65",6,3098818.654,6703239.877,"0","0","TRUE",1568.505448,"TRUE",0.01,1,43.70547077,26.96345147,169.2268618,2520,4,4,"2",0,1,FALSE
"643","65",7,3098818.654,6703239.877,"0","0","TRUE",1568.505448,"TRUE",0,1,39.85043304,30.95667634,169.2268618,2520,5,4,"2",1,0,FALSE
